종목코드,종목명,산업,섹터
036180,지더블유바이텍,건강관리,제약과생물공학
052670,제일바이오,건강관리,제약과생물공학
239610,에이치엘사이언스,건강관리,제약과생물공학
078140,대봉엘에스,건강관리,제약과생물공학
043090,한창바이오텍,건강관리,제약과생물공학
204840,지엘팜텍,건강관리,제약과생물공학
044820,코스맥스비티아이,건강관리,제약과생물공학
007370,진양제약,건강관리,제약과생물공학
080720,한국유니온제약,건강관리,제약과생물공학
127120,디엔에이링크,건강관리,제약과생물공학
002620,제일파마홀딩스,건강관리,제약과생물공학
044960,이글벳,건강관리,제약과생물공학
106190,하이텍팜,건강관리,제약과생물공학
196300,애니젠,건강관리,제약과생물공학
014570,고려제약,건강관리,제약과생물공학
347740,피엔케이피부임상연구센타,건강관리,제약과생물공학
114450,KPX생명과학,건강관리,제약과생물공학
250060,모비스,건강관리,제약과생물공학
109960,에이프로젠 H&G,건강관리,제약과생물공학
131220,대한과학,건강관리,제약과생물공학
018620,우진비앤지,건강관리,제약과생물공학
215380,우정바이오,건강관리,제약과생물공학
002800,신신제약,건강관리,제약과생물공학
187660,에이디엠코리아,건강관리,제약과생물공학
154030,아시아종묘,건강관리,제약과생물공학
238200,비피도,건강관리,제약과생물공학
238120,얼라인드,건강관리,제약과생물공학
009300,삼아제약,건강관리,제약과생물공학
018680,서울제약,건강관리,제약과생물공학
318010,팜스빌,건강관리,제약과생물공학
036480,대성미생물,건강관리,제약과생물공학
086060,진바이오텍,건강관리,제약과생물공학
353190,휴럼,건강관리,제약과생물공학
179530,애드바이오텍,건강관리,제약과생물공학
223250,드림씨아이에스,건강관리,제약과생물공학
105560,KB금융,금융,은행
055550,신한지주,금융,은행
086790,하나금융지주,금융,은행
316140,우리금융지주,금융,은행
323410,카카오뱅크,금융,은행
024110,기업은행,금융,은행
138930,BNK금융지주,금융,은행
139130,DGB금융지주,금융,은행
175330,JB금융지주,금융,은행
038540,상상인,금융,은행
006220,제주은행,금융,은행
071050,한국금융지주,금융,증권
006800,미래에셋증권,금융,증권
016360,삼성증권,금융,증권
008560,메리츠증권,금융,증권
005940,NH투자증권,금융,증권
138040,메리츠금융지주,금융,증권
039490,키움증권,금융,증권
023590,다우기술,금융,증권
003530,한화투자증권,금융,증권
003540,대신증권,금융,증권
001510,SK증권,금융,증권
003470,유안타증권,금융,증권
001720,신영증권,금융,증권
030210,KTB투자증권,금융,증권
001200,유진투자증권,금융,증권
001500,현대차증권,금융,증권
032190,다우데이타,금융,증권
016610,DB금융투자,금융,증권
030610,교보증권,금융,증권
001750,한양증권,금융,증권
078020,이베스트투자증권,금융,증권
001270,부국증권,금융,증권
003460,유화증권,금융,증권
190650,코리아에셋투자증권,금융,증권
001290,상상인증권,금융,증권
029780,삼성카드,금융,다각화된금융
041190,우리기술투자,금융,다각화된금융
010050,우리종금,금융,다각화된금융
100790,미래에셋벤처투자,금융,다각화된금융
021080,에이티넘인베스트,금융,다각화된금융
027360,아주IB투자,금융,다각화된금융
008060,대덕,금융,다각화된금융
289080,SV인베스트먼트,금융,다각화된금융
019550,SBI인베스트먼트,금융,다각화된금융
012700,리드코프,금융,다각화된금융
241520,DSC인베스트먼트,금융,다각화된금융
380440,엔에이치스팩19호,금융,다각화된금융
204620,글로벌텍스프리,금융,다각화된금융
307870,비투엔,금융,다각화된금융
019590,엠벤처투자,금융,다각화된금융
298870,케이티비네트워크,금융,다각화된금융
050120,ES큐브,금융,다각화된금융
027830,대성창투,금융,다각화된금융
021880,메이슨캐피탈,금융,다각화된금융
016600,큐캐피탈,금융,다각화된금융
023760,한국캐피탈,금융,다각화된금융
246690,TS인베스트먼트,금융,다각화된금융
391060,엔에이치스팩20호,금융,다각화된금융
330730,스톤브릿지벤처스,금융,다각화된금융
019570,리더스 기술투자,금융,다각화된금융
307930,컴퍼니케이,금융,다각화된금융
007330,푸른저축은행,금융,다각화된금융
023460,CNH,금융,다각화된금융
293580,나우IB,금융,다각화된금융
277070,린드먼아시아,금융,다각화된금융
336060,유안타제5호스팩,금융,다각화된금융
377630,삼성스팩4호,금융,다각화된금융
368770,한국9호스팩,금융,다각화된금융
363260,하나금융17호스팩,금융,다각화된금융
391710,엔에이치스팩21호,금융,다각화된금융
397500,대신밸런스제11호스팩,금융,다각화된금융
336570,대신밸런스제8호스팩,금융,다각화된금융
393360,신한제8호스팩,금융,다각화된금융
367340,DB금융스팩8호,금융,다각화된금융
328380,미래에셋대우스팩3호,금융,다각화된금융
406760,하나금융21호스팩,금융,다각화된금융
367480,유안타제8호스팩,금융,다각화된금융
342550,케이비제20호스팩,금융,다각화된금융
380320,삼성머스트스팩5호,금융,다각화된금융
367460,유안타제7호스팩,금융,다각화된금융
388220,하나금융19호스팩,금융,다각화된금융
396770,엔에이치스팩22호,금융,다각화된금융
387310,대신밸런스제10호스팩,금융,다각화된금융
353060,에이치엠씨제5호스팩,금융,다각화된금융
400840,하이제7호스팩,금융,다각화된금융
404950,DB금융스팩10호,금융,다각화된금융
340350,SK6호스팩,금융,다각화된금융
332290,대신밸런스제7호스팩,금융,다각화된금융
367360,DB금융스팩9호,금융,다각화된금융
351340,IBKS제13호스팩,금융,다각화된금융
340120,하이제5호스팩,금융,다각화된금융
341160,하나금융15호스팩,금융,다각화된금융
366330,신한제7호스팩,금융,다각화된금융
365590,엔에이치스팩18호,금융,다각화된금융
409570,한국제10호스팩,금융,다각화된금융
372290,하나머스트7호스팩,금융,다각화된금융
377400,하이제6호스팩,금융,다각화된금융
353490,미래에셋대우스팩 5호,금융,다각화된금융
344050,신영스팩6호,금융,다각화된금융
386580,한화플러스제2호스팩,금융,다각화된금융
332710,하나금융14호스팩,금융,다각화된금융
337450,SK5호스팩,금융,다각화된금융
333050,신한제6호스팩,금융,다각화된금융
330990,케이비제19호스팩,금융,다각화된금융
397880,교보11호스팩,금융,다각화된금융
355150,교보10호스팩,금융,다각화된금융
353070,에이치엠씨제4호스팩,금융,다각화된금융
388800,유진스팩7호,금융,다각화된금융
343510,하나금융16호스팩,금융,다각화된금융
331520,교보9호스팩,금융,다각화된금융
323280,신영스팩5호,금융,다각화된금융
388790,IBKS제16호스팩,금융,다각화된금융
349720,이베스트스팩5호,금융,다각화된금융
335870,IBKS제12호스팩,금융,다각화된금융
373340,유진스팩6호,금융,다각화된금융
400560,하나금융20호스팩,금융,다각화된금융
405350,IBKS제17호스팩,금융,다각화된금융
347140,케이프이에스제4호,금융,다각화된금융
000810,삼성화재,금융,보험
032830,삼성생명,금융,보험
005830,DB손해보험,금융,보험
000060,메리츠화재,금융,보험
001450,현대해상,금융,보험
000880,한화,금융,보험
088350,한화생명,금융,보험
003690,코리안리,금융,보험
000370,한화손해보험,금융,보험
082640,동양생명,금융,보험
085620,미래에셋생명,금융,보험
244920,에이플러스에셋,금융,보험
000400,롯데손해보험,금융,보험
000540,흥국화재,금융,보험
211050,인카금융서비스,금융,보험
365550,ESR켄달스퀘어리츠,금융,부동산
330590,롯데리츠,금융,부동산
395400,SK리츠,금융,부동산
348950,제이알글로벌리츠,금융,부동산
034830,한국토지신탁,금융,부동산
293940,신한알파리츠,금융,부동산
210980,SK디앤디,금융,부동산
123890,한국자산신탁,금융,부동산
377190,디앤디플랫폼리츠,금융,부동산
334890,이지스밸류리츠,금융,부동산
400760,NH올원리츠,금융,부동산
396690,미래에셋글로벌리츠,금융,부동산
357120,코람코에너지리츠,금융,부동산
404990,신한서부티엔디리츠,금융,부동산
088260,이리츠코크렙,금융,부동산
350520,이지스레지던스리츠,금융,부동산
338100,NH프라임리츠,금융,부동산
357250,미래에셋맵스리츠,금융,부동산
145270,케이탑리츠,금융,부동산
005110,한창,금융,부동산
015020,이스타코,금융,부동산
204210,모두투어리츠,금융,부동산
140910,에이리츠,금융,부동산
377300,카카오페이,IT,소프트웨어와서비스
018260,삼성에스디에스,IT,소프트웨어와서비스
012510,더존비즈온,IT,소프트웨어와서비스
181710,NHN,IT,소프트웨어와서비스
307950,현대오토에버,IT,소프트웨어와서비스
060250,NHN한국사이버결제,IT,소프트웨어와서비스
064260,다날,IT,소프트웨어와서비스
053800,안랩,IT,소프트웨어와서비스
030520,한글과컴퓨터,IT,소프트웨어와서비스
042000,카페24,IT,소프트웨어와서비스
022100,포스코 ICT,IT,소프트웨어와서비스
035600,KG이니시스,IT,소프트웨어와서비스
045390,대아티아이,IT,소프트웨어와서비스
052400,코나아이,IT,소프트웨어와서비스
376300,디어유,IT,소프트웨어와서비스
377030,맥스트,IT,소프트웨어와서비스
294570,쿠콘,IT,소프트웨어와서비스
376980,원티드랩,IT,소프트웨어와서비스
347860,알체라,IT,소프트웨어와서비스
053580,웹케시,IT,소프트웨어와서비스
286940,롯데정보통신,IT,소프트웨어와서비스
035510,신세계 I&C,IT,소프트웨어와서비스
093320,케이아이엔엑스,IT,소프트웨어와서비스
131370,알서포트,IT,소프트웨어와서비스
053300,한국정보인증,IT,소프트웨어와서비스
046440,KG모빌리언스,IT,소프트웨어와서비스
214180,민앤지,IT,소프트웨어와서비스
094480,갤럭시아머니트리,IT,소프트웨어와서비스
203650,드림시큐리티,IT,소프트웨어와서비스
234340,세틀뱅크,IT,소프트웨어와서비스
079940,가비아,IT,소프트웨어와서비스
139670,키네마스터,IT,소프트웨어와서비스
040350,큐로컴,IT,소프트웨어와서비스
041460,한국전자인증,IT,소프트웨어와서비스
054920,한컴위드,IT,소프트웨어와서비스
357880,비트나인,IT,소프트웨어와서비스
163730,핑거,IT,소프트웨어와서비스
301300,바이브컴퍼니,IT,소프트웨어와서비스
136540,윈스,IT,소프트웨어와서비스
192250,케이사인,IT,소프트웨어와서비스
042510,라온시큐어,IT,소프트웨어와서비스
352910,오비고,IT,소프트웨어와서비스
058970,엠로,IT,소프트웨어와서비스
304100,솔트룩스,IT,소프트웨어와서비스
086960,한컴MDS,IT,소프트웨어와서비스
276040,스코넥,IT,소프트웨어와서비스
047560,이스트소프트,IT,소프트웨어와서비스
063570,한국전자금융,IT,소프트웨어와서비스
012030,DB,IT,소프트웨어와서비스
039290,인포뱅크,IT,소프트웨어와서비스
234300,에스트래픽,IT,소프트웨어와서비스
377480,마인즈랩,IT,소프트웨어와서비스
205100,엑셈,IT,소프트웨어와서비스
053980,오상자이엘,IT,소프트웨어와서비스
031820,콤텍시스템,IT,소프트웨어와서비스
303530,이노뎁,IT,소프트웨어와서비스
049480,오픈베이스,IT,소프트웨어와서비스
158430,아톤,IT,소프트웨어와서비스
321820,와이더플래닛,IT,소프트웨어와서비스
094860,네오리진,IT,소프트웨어와서비스
150900,파수,IT,소프트웨어와서비스
138580,비즈니스온,IT,소프트웨어와서비스
032680,소프트센,IT,소프트웨어와서비스
367000,플래티어,IT,소프트웨어와서비스
041020,폴라리스오피스,IT,소프트웨어와서비스
315640,딥노이드,IT,소프트웨어와서비스
069410,엔텔스,IT,소프트웨어와서비스
189330,씨이랩,IT,소프트웨어와서비스
139050,시티랩스,IT,소프트웨어와서비스
046110,한일네트웍스,IT,소프트웨어와서비스
242040,나무기술,IT,소프트웨어와서비스
039420,케이엘넷,IT,소프트웨어와서비스
064850,에프앤가이드,IT,소프트웨어와서비스
079970,투비소프트,IT,소프트웨어와서비스
040160,누리플렉스,IT,소프트웨어와서비스
052600,한네트,IT,소프트웨어와서비스
219420,링크제니시스,IT,소프트웨어와서비스
099390,브레인즈컴퍼니,IT,소프트웨어와서비스
065370,위세아이텍,IT,소프트웨어와서비스
262840,아이퀘스트,IT,소프트웨어와서비스
042500,링네트,IT,소프트웨어와서비스
220180,핸디소프트,IT,소프트웨어와서비스
060850,영림원소프트랩,IT,소프트웨어와서비스
065710,서호전기,IT,소프트웨어와서비스
065440,이루온,IT,소프트웨어와서비스
067920,이글루시큐리티,IT,소프트웨어와서비스
064480,브리지텍,IT,소프트웨어와서비스
067010,이씨에스,IT,소프트웨어와서비스
045510,정원엔시스,IT,소프트웨어와서비스
020180,대신정보통신,IT,소프트웨어와서비스
279600,미디어젠,IT,소프트웨어와서비스
263860,지니언스,IT,소프트웨어와서비스
050960,수산아이앤티,IT,소프트웨어와서비스
267850,아시아나IDT,IT,소프트웨어와서비스
072130,유엔젤,IT,소프트웨어와서비스
184230,SGA솔루션즈,IT,소프트웨어와서비스
131090,시큐브,IT,소프트웨어와서비스
049470,SGA,IT,소프트웨어와서비스
007120,미래아이앤지,IT,소프트웨어와서비스
258790,소프트캠프,IT,소프트웨어와서비스
053350,이니텍,IT,소프트웨어와서비스
115310,인포바인,IT,소프트웨어와서비스
075130,플랜티넷,IT,소프트웨어와서비스
189690,포시에스,IT,소프트웨어와서비스
010280,쌍용정보통신,IT,소프트웨어와서비스
085810,알티캐스트,IT,소프트웨어와서비스
100030,모바일리더,IT,소프트웨어와서비스
351330,이삭엔지니어링,IT,소프트웨어와서비스
039980,리노스,IT,소프트웨어와서비스
322180,티라유텍,IT,소프트웨어와서비스
078000,텔코웨어,IT,소프트웨어와서비스
263800,데이타솔루션,IT,소프트웨어와서비스
197140,디지캡,IT,소프트웨어와서비스
290270,휴네시온,IT,소프트웨어와서비스
356890,싸이버원,IT,소프트웨어와서비스
208350,지란지교시큐리티,IT,소프트웨어와서비스
169330,엠브레인,IT,소프트웨어와서비스
070590,한솔인티큐브,IT,소프트웨어와서비스
067730,로지시스,IT,소프트웨어와서비스
115500,케이씨에스,IT,소프트웨어와서비스
372800,아이티아이즈,IT,소프트웨어와서비스
275630,에스에스알,IT,소프트웨어와서비스
173130,오파스넷,IT,소프트웨어와서비스
153460,네이블,IT,소프트웨어와서비스
009150,삼성전기,IT,기술하드웨어와장비
011070,LG이노텍,IT,기술하드웨어와장비
020150,일진머티리얼즈,IT,기술하드웨어와장비
098460,고영,IT,기술하드웨어와장비
222800,심텍,IT,기술하드웨어와장비
078600,대주전자재료,IT,기술하드웨어와장비
248070,솔루엠,IT,기술하드웨어와장비
353200,대덕전자,IT,기술하드웨어와장비
032500,케이엠더블유,IT,기술하드웨어와장비
068240,다원시스,IT,기술하드웨어와장비
336370,솔루스첨단소재,IT,기술하드웨어와장비
097520,엠씨넥스,IT,기술하드웨어와장비
140860,파크시스템스,IT,기술하드웨어와장비
091120,이엠텍,IT,기술하드웨어와장비
091700,파트론,IT,기술하드웨어와장비
218410,RFHIC,IT,기술하드웨어와장비
090460,비에이치,IT,기술하드웨어와장비
178320,서진시스템,IT,기술하드웨어와장비
189300,인텔리안테크,IT,기술하드웨어와장비
106240,파인테크닉스,IT,기술하드웨어와장비
049070,인탑스,IT,기술하드웨어와장비
089980,상아프론테크,IT,기술하드웨어와장비
060720,KH바텍,IT,기술하드웨어와장비
088800,에이스테크,IT,기술하드웨어와장비
050890,쏠리드,IT,기술하드웨어와장비
007810,코리아써키트,IT,기술하드웨어와장비
007660,이수페타시스,IT,기술하드웨어와장비
032820,우리기술,IT,기술하드웨어와장비
084850,아이티엠반도체,IT,기술하드웨어와장비
192650,드림텍,IT,기술하드웨어와장비
214870,뉴지랩파마,IT,기술하드웨어와장비
054210,이랜텍,IT,기술하드웨어와장비
051370,인터플렉스,IT,기술하드웨어와장비
033240,자화전자,IT,기술하드웨어와장비
230240,에치에프알,IT,기술하드웨어와장비
126700,하이비젼시스템,IT,기술하드웨어와장비
031330,에스에이엠티,IT,기술하드웨어와장비
299030,하나기술,IT,기술하드웨어와장비
200230,텔콘RF제약,IT,기술하드웨어와장비
138080,오이솔루션,IT,기술하드웨어와장비
122990,와이솔,IT,기술하드웨어와장비
151910,나노스,IT,기술하드웨어와장비
073490,이노와이어리스,IT,기술하드웨어와장비
000670,영풍,IT,기술하드웨어와장비
039560,다산네트웍스,IT,기술하드웨어와장비
148150,세경하이테크,IT,기술하드웨어와장비
052020,에스티큐브,IT,기술하드웨어와장비
025320,시노펙스,IT,기술하드웨어와장비
052710,아모텍,IT,기술하드웨어와장비
097780,에스맥,IT,기술하드웨어와장비
029530,신도리코,IT,기술하드웨어와장비
318020,포인트모바일,IT,기술하드웨어와장비
332570,와이팜,IT,기술하드웨어와장비
192440,슈피겐코리아,IT,기술하드웨어와장비
065680,우주일렉트로,IT,기술하드웨어와장비
045970,코아시아,IT,기술하드웨어와장비
091580,상신이디피,IT,기술하드웨어와장비
262260,에이프로,IT,기술하드웨어와장비
061040,알에프텍,IT,기술하드웨어와장비
238090,앤디포스,IT,기술하드웨어와장비
179900,유티아이,IT,기술하드웨어와장비
082210,옵트론텍,IT,기술하드웨어와장비
264450,유비쿼스,IT,기술하드웨어와장비
143160,아이디스,IT,기술하드웨어와장비
161580,필옵틱스,IT,기술하드웨어와장비
066410,버킷스튜디오,IT,기술하드웨어와장비
285490,노바텍,IT,기술하드웨어와장비
049550,잉크테크,IT,기술하드웨어와장비
096040,이트론,IT,기술하드웨어와장비
053450,세코닉스,IT,기술하드웨어와장비
033560,블루콤,IT,기술하드웨어와장비
236200,슈프리마,IT,기술하드웨어와장비
078070,유비쿼스홀딩스,IT,기술하드웨어와장비
193250,와이제이엠게임즈,IT,기술하드웨어와장비
094170,동운아나텍,IT,기술하드웨어와장비
036710,심텍홀딩스,IT,기술하드웨어와장비
004770,써니전자,IT,기술하드웨어와장비
190510,나무가,IT,기술하드웨어와장비
051380,피씨디렉트,IT,기술하드웨어와장비
050110,캠시스,IT,기술하드웨어와장비
045660,에이텍,IT,기술하드웨어와장비
068940,아이씨케이,IT,기술하드웨어와장비
060230,얍엑스,IT,기술하드웨어와장비
290550,디케이티,IT,기술하드웨어와장비
072770,율호,IT,기술하드웨어와장비
085670,뉴프렉스,IT,기술하드웨어와장비
037460,삼지전자,IT,기술하드웨어와장비
333620,엔시스,IT,기술하드웨어와장비
196450,코아시아옵틱스,IT,기술하드웨어와장비
211270,AP위성,IT,기술하드웨어와장비
089850,유비벨록스,IT,기술하드웨어와장비
204270,제이앤티씨,IT,기술하드웨어와장비
069540,라이트론,IT,기술하드웨어와장비
029480,릭스솔루션,IT,기술하드웨어와장비
340930,유일에너테크,IT,기술하드웨어와장비
093520,매커스,IT,기술하드웨어와장비
031860,엔에스엔,IT,기술하드웨어와장비
038460,바이오스마트,IT,기술하드웨어와장비
258610,이더블유케이,IT,기술하드웨어와장비
033230,인성정보,IT,기술하드웨어와장비
038680,에스넷,IT,기술하드웨어와장비
347000,센코,IT,기술하드웨어와장비
065650,메디프론,IT,기술하드웨어와장비
096690,에이루트,IT,기술하드웨어와장비
066670,디스플레이텍,IT,기술하드웨어와장비
080420,모다이노칩,IT,기술하드웨어와장비
049630,재영솔루텍,IT,기술하드웨어와장비
057540,옴니시스템,IT,기술하드웨어와장비
300120,라온피플,IT,기술하드웨어와장비
096630,에스코넥,IT,기술하드웨어와장비
129890,앱코,IT,기술하드웨어와장비
251630,브이원텍,IT,기술하드웨어와장비
208710,바이오로그디바이스,IT,기술하드웨어와장비
054800,아이디스홀딩스,IT,기술하드웨어와장비
076610,해성옵틱스,IT,기술하드웨어와장비
033320,제이씨현시스템,IT,기술하드웨어와장비
357580,아모센스,IT,기술하드웨어와장비
148250,알엔투테크놀로지,IT,기술하드웨어와장비
092300,현우산업,IT,기술하드웨어와장비
347890,엠투아이,IT,기술하드웨어와장비
125210,아모그린텍,IT,기술하드웨어와장비
370090,퓨런티어,IT,기술하드웨어와장비
093190,빅솔론,IT,기술하드웨어와장비
017900,광전자,IT,기술하드웨어와장비
072990,에이치시티,IT,기술하드웨어와장비
263600,덕우전자,IT,기술하드웨어와장비
056360,코위버,IT,기술하드웨어와장비
093920,서원인텍,IT,기술하드웨어와장비
170790,파이오링크,IT,기술하드웨어와장비
131400,이브이첨단소재,IT,기술하드웨어와장비
317120,라닉스,IT,기술하드웨어와장비
054090,삼진엘앤디,IT,기술하드웨어와장비
224110,에이텍티앤,IT,기술하드웨어와장비
004270,남성,IT,기술하드웨어와장비
123840,한일진공,IT,기술하드웨어와장비
094940,푸른기술,IT,기술하드웨어와장비
115440,우리넷,IT,기술하드웨어와장비
290740,액트로,IT,기술하드웨어와장비
109080,옵티시스,IT,기술하드웨어와장비
215790,이노인스트루먼트,IT,기술하드웨어와장비
031310,아이즈비전,IT,기술하드웨어와장비
100590,머큐리,IT,기술하드웨어와장비
227100,에이치앤비디자인,IT,기술하드웨어와장비
046310,백금T&A,IT,기술하드웨어와장비
039010,현대에이치티,IT,기술하드웨어와장비
037950,엘컴텍,IT,기술하드웨어와장비
060540,에스에이티,IT,기술하드웨어와장비
044380,주연테크,IT,기술하드웨어와장비
101390,아이엠,IT,기술하드웨어와장비
083640,인콘,IT,기술하드웨어와장비
016920,카스,IT,기술하드웨어와장비
327260,RF머트리얼즈,IT,기술하드웨어와장비
089150,케이씨티,IT,기술하드웨어와장비
187220,디티앤씨,IT,기술하드웨어와장비
181340,이즈미디어,IT,기술하드웨어와장비
348350,위드텍,IT,기술하드웨어와장비
376290,씨유테크,IT,기술하드웨어와장비
192410,THQ,IT,기술하드웨어와장비
094840,슈프리마에이치큐,IT,기술하드웨어와장비
015710,코콤,IT,기술하드웨어와장비
203450,유니온커뮤니티,IT,기술하드웨어와장비
052460,아이크래프트,IT,기술하드웨어와장비
079190,EMW,IT,기술하드웨어와장비
340360,다보링크,IT,기술하드웨어와장비
015260,에이엔피,IT,기술하드웨어와장비
065770,CS,IT,기술하드웨어와장비
131180,딜리,IT,기술하드웨어와장비
036690,코맥스,IT,기술하드웨어와장비
225190,삼양옵틱스,IT,기술하드웨어와장비
174880,장원테크,IT,기술하드웨어와장비
035460,기산텔레콤,IT,기술하드웨어와장비
091340,S&K폴리텍,IT,기술하드웨어와장비
320000,윈텍,IT,기술하드웨어와장비
081580,성우전자,IT,기술하드웨어와장비
066900,디에이피,IT,기술하드웨어와장비
331380,포커스에이치엔에스,IT,기술하드웨어와장비
263810,상신전자,IT,기술하드웨어와장비
096640,멜파스,IT,기술하드웨어와장비
011230,삼화전자,IT,기술하드웨어와장비
072950,빛샘전자,IT,기술하드웨어와장비
062970,피피아이,IT,기술하드웨어와장비
361670,삼영에스앤씨,IT,기술하드웨어와장비
008110,대동전자,IT,기술하드웨어와장비
109070,컨버즈,IT,기술하드웨어와장비
069510,에스텍,IT,기술하드웨어와장비
264850,이랜시스,IT,기술하드웨어와장비
198080,엔피디,IT,기술하드웨어와장비
065690,파커스,IT,기술하드웨어와장비
004920,씨아이테크,IT,기술하드웨어와장비
073540,에프알텍,IT,기술하드웨어와장비
049520,유아이엘,IT,기술하드웨어와장비
070300,엑스큐어,IT,기술하드웨어와장비
191410,육일씨엔에쓰,IT,기술하드웨어와장비
332370,아이디피,IT,기술하드웨어와장비
039740,한국정보공학,IT,기술하드웨어와장비
091440,텔레필드,IT,기술하드웨어와장비
317770,슈프리마아이디,IT,기술하드웨어와장비
043360,디지아이,IT,기술하드웨어와장비
017250,인터엠,IT,기술하드웨어와장비
033200,모아텍,IT,기술하드웨어와장비
032960,동일기연,IT,기술하드웨어와장비
373200,하인크코리아,IT,기술하드웨어와장비
005930,삼성전자,IT,반도체와반도체장비
000660,SK하이닉스,IT,반도체와반도체장비
402340,SK스퀘어,IT,반도체와반도체장비
000990,DB하이텍,IT,반도체와반도체장비
058470,리노공업,IT,반도체와반도체장비
240810,원익IPS,IT,반도체와반도체장비
005290,동진쎄미켐,IT,반도체와반도체장비
357780,솔브레인,IT,반도체와반도체장비
036930,주성엔지니어링,IT,반도체와반도체장비
039030,이오테크닉스,IT,반도체와반도체장비
067310,하나마이크론,IT,반도체와반도체장비
042700,한미반도체,IT,반도체와반도체장비
084370,유진테크,IT,반도체와반도체장비
195870,해성디에스,IT,반도체와반도체장비
166090,하나머티리얼즈,IT,반도체와반도체장비
064760,티씨케이,IT,반도체와반도체장비
036540,SFA반도체,IT,반도체와반도체장비
033640,네패스,IT,반도체와반도체장비
082270,젬백스,IT,반도체와반도체장비
131970,테스나,IT,반도체와반도체장비
319660,피에스케이,IT,반도체와반도체장비
086390,유니테스트,IT,반도체와반도체장비
101490,에스앤에스텍,IT,반도체와반도체장비
074600,원익QnC,IT,반도체와반도체장비
095610,테스,IT,반도체와반도체장비
348210,넥스틴,IT,반도체와반도체장비
183300,코미코,IT,반도체와반도체장비
036830,솔브레인홀딩스,IT,반도체와반도체장비
095340,ISC,IT,반도체와반도체장비
059090,미코,IT,반도체와반도체장비
061970,엘비세미콘,IT,반도체와반도체장비
036810,에프에스티,IT,반도체와반도체장비
092220,KEC,IT,반도체와반도체장비
089970,에이피티씨,IT,반도체와반도체장비
089030,테크윙,IT,반도체와반도체장비
080580,오킨스전자,IT,반도체와반도체장비
131290,티에스이,IT,반도체와반도체장비
011930,신성이엔지,IT,반도체와반도체장비
101160,월덱스,IT,반도체와반도체장비
064290,인텍플러스,IT,반도체와반도체장비
036200,유니셈,IT,반도체와반도체장비
031980,피에스케이홀딩스,IT,반도체와반도체장비
281820,케이씨텍,IT,반도체와반도체장비
083450,GST,IT,반도체와반도체장비
033160,엠케이전자,IT,반도체와반도체장비
200710,에이디테크놀로지,IT,반도체와반도체장비
053610,프로텍,IT,반도체와반도체장비
039440,에스티아이,IT,반도체와반도체장비
114810,아이원스,IT,반도체와반도체장비
030530,원익홀딩스,IT,반도체와반도체장비
092070,디엔에프,IT,반도체와반도체장비
083310,엘오티베큠,IT,반도체와반도체장비
054450,텔레칩스,IT,반도체와반도체장비
079370,제우스,IT,반도체와반도체장비
119830,아이텍,IT,반도체와반도체장비
077500,유니퀘스트,IT,반도체와반도체장비
102120,어보브반도체,IT,반도체와반도체장비
080220,제주반도체,IT,반도체와반도체장비
144960,뉴파워프라즈마,IT,반도체와반도체장비
227950,엔투텍,IT,반도체와반도체장비
003160,디아이,IT,반도체와반도체장비
029460,케이씨,IT,반도체와반도체장비
122640,예스티,IT,반도체와반도체장비
077360,덕산하이메탈,IT,반도체와반도체장비
330860,네패스아크,IT,반도체와반도체장비
094360,칩스앤미디어,IT,반도체와반도체장비
241790,오션브릿지,IT,반도체와반도체장비
232680,라온테크,IT,반도체와반도체장비
049080,기가레인,IT,반도체와반도체장비
066310,큐에스아이,IT,반도체와반도체장비
232140,와이아이케이,IT,반도체와반도체장비
033170,시그네틱스,IT,반도체와반도체장비
382800,지앤비에스엔지니어링,IT,반도체와반도체장비
160980,싸이맥스,IT,반도체와반도체장비
078350,한양디지텍,IT,반도체와반도체장비
089890,코세스,IT,반도체와반도체장비
092870,엑시콘,IT,반도체와반도체장비
269620,시스웍,IT,반도체와반도체장비
267320,나인테크,IT,반도체와반도체장비
252990,샘씨엔에스,IT,반도체와반도체장비
059120,아진엑스텍,IT,반도체와반도체장비
098120,마이크로컨텍솔,IT,반도체와반도체장비
322310,오로스테크놀로지,IT,반도체와반도체장비
264660,씨앤지하이테크,IT,반도체와반도체장비
097800,윈팩,IT,반도체와반도체장비
200470,에이팩트,IT,반도체와반도체장비
303030,지니틱스,IT,반도체와반도체장비
123010,폴라리스웍스,IT,반도체와반도체장비
140070,서플러스글로벌,IT,반도체와반도체장비
093640,다믈멀티미디어,IT,반도체와반도체장비
052900,KMH하이텍,IT,반도체와반도체장비
376190,엘비루셈,IT,반도체와반도체장비
117670,알파홀딩스,IT,반도체와반도체장비
080520,오디텍,IT,반도체와반도체장비
089790,제이티,IT,반도체와반도체장비
147760,마이크로프랜드,IT,반도체와반도체장비
025560,미래산업,IT,반도체와반도체장비
217500,러셀,IT,반도체와반도체장비
142210,유니트론텍,IT,반도체와반도체장비
171010,램테크놀러지,IT,반도체와반도체장비
219130,타이거일렉,IT,반도체와반도체장비
241770,메카로,IT,반도체와반도체장비
073570,WI,IT,반도체와반도체장비
006200,한국전자홀딩스,IT,반도체와반도체장비
224060,코디엠,IT,반도체와반도체장비
217190,제너셈,IT,반도체와반도체장비
092600,앤씨앤,IT,반도체와반도체장비
306620,네온테크,IT,반도체와반도체장비
071280,로체시스템즈,IT,반도체와반도체장비
